cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
0.904,1,9.661,13,1,,947,0,0.0,2
0.776,2,8.601,11,0,,693,0,0.0,1
0.773,3,8.765,12,0,,537,0,0.0,1
0.743,4,10.285,17,0,,391,0,0.0,1
0.894,5,4.343,18,0,,373,0,0.0,1
