cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
3.427,1,5.325,7,2,,565,0,0.0,3
0.565,2,2.711,17,3,,499,0,0.0,2
0.0,3,0.0,18,4,,321,0,0.0,2
0.774,4,9.753,12,5,,311,0,0.0,2
1.772,5,12.507,11,5,,177,0,0.0,2
