cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
1.399,1,3.686,11,1,,715,0,0.0,2
1.39,2,6.448,12,1,,671,0,0.0,1
1.299,3,1.949,20,2,,667,0,0.0,4
0.811,4,7.076,8,4,,661,0,0.0,2
1.97,5,8.633,17,4,,619,0,0.0,1
