cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
2.12,1,19.699,19,0,,947,0,0.0,2
0.78,2,4.473,10,0,,906,0,0.0,1
0.864,3,7.504,18,0,,894,0,0.0,1
0.74,4,2.528,15,0,,872,0,0.0,1
0.827,5,3.308,6,1,,698,0,0.0,3
