cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
9.662,1,30.657,20,0,,947,0,0.0,3
0.0,2,0.0,9,1,,693,0,0.0,2
0.844,3,7.287,6,1,,537,0,0.0,1
1.595,4,10.186,7,1,,391,0,0.0,1
5.557,5,14.4,17,1,,373,0,0.0,4
