cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
4.046,1,26.691,13,0,,947,0,0.0,2
1.448,2,1.026,20,1,,693,0,0.0,2
