cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
1.48,1,11.201,16,0,,947,0,0.0,1
2.582,2,19.669,15,1,,693,0,0.0,3
0.972,3,5.208,18,2,,537,0,0.0,2
2.73,4,14.934,11,2,,391,0,0.0,1
0.858,5,13.62,14,2,,373,0,0.0,1
