cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
0.839,1,12.297,16,1,,947,0,0.0,2
2.548,2,13.029,14,3,,693,0,0.0,3
