cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
0.969,1,12.048,7,0,,939,0,0.0,1
0.758,2,7.797,14,0,,934,0,0.0,1
