cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
7.154,1,3.397,19,3,,715,0,0.0,4
4.277,2,9.625,15,5,,671,0,0.0,3
0.372,3,1.344,10,7,,667,0,0.0,4
2.045,4,5.382,7,11,,661,0,0.0,4
0.0,5,0.0,18,14,,619,0,0.0,4
