cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
0.931,1,4.932,20,2,,715,0,0.0,3
0.0,2,0.0,15,3,,671,0,0.0,2
0.652,3,12.199,18,3,,667,0,0.0,1
0.755,4,4.848,8,3,,661,0,0.0,1
0.754,5,14.396,9,3,,619,0,0.0,1
