cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
0.0,1,0.0,1,0,,715,0,0.0,1
0.0,2,0.0,7,0,,671,0,0.0,1
0.0,3,0.0,16,1,,667,0,0.0,2
0.0,4,0.0,12,1,,661,0,0.0,2
0.0,5,0.0,14,1,,619,0,0.0,2
