cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
0.0,1,0.0,16,1,,565,0,0.0,2
1.097,2,9.46,20,1,,499,0,0.0,1
1.518,3,7.701,15,2,,321,0,0.0,3
0.594,4,10.13,10,2,,311,0,0.0,1
0.56,5,1.057,13,2,,177,0,0.0,1
