cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
0.916,1,6.416,8,1,,565,0,0.0,3
0.772,2,0.785,6,2,,499,0,0.0,2
0.475,3,7.12,9,3,,321,0,0.0,2
0.99,4,2.044,18,4,,311,0,0.0,3
0.0,5,0.0,15,4,,177,0,0.0,1
