cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
1.27,1,2.694,8,1,,1601,0,0.0,2
2.302,2,0.361,13,2,,1427,0,0.0,2
0.0,3,0.0,19,3,,1279,0,0.0,2
0.0,4,0.0,11,4,,1213,0,0.0,2
1.38,5,7.449,15,5,,1085,0,0.0,2
