cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
0.0,1,0.0,10,1,,565,0,0.0,2
0.759,2,4.891,15,1,,499,0,0.0,1
0.708,3,2.537,17,2,,321,0,0.0,2
0.886,4,3.199,18,3,,311,0,0.0,2
0.512,5,8.548,7,4,,177,0,0.0,2
