cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
0.0,1,0.0,14,1,,565,0,0.0,4
3.056,2,12.736,11,3,,499,0,0.0,4
2.286,3,28.101,8,0,,321,0,0.0,3
0.924,4,10.918,15,0,,311,0,0.0,1
0.0,5,0.0,17,1,,177,0,0.0,2
