cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
3.702,1,9.73,15,1,,715,0,0.0,3
3.224,2,7.754,18,2,,671,0,0.0,3
1.637,3,7.684,20,2,,667,0,0.0,1
2.827,4,8.747,16,2,,661,0,0.0,2
1.958,5,12.942,17,2,,619,0,0.0,1
