cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
0.875,1,5.248,16,1,,587,0,0.0,2
1.95,2,23.477,8,1,,667,0,0.0,3
