cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
4.555,1,19.024,7,1,,587,0,0.0,4
2.016,2,14.853,15,0,,667,0,0.0,2
