cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
0.827,1,3.002,6,1,,1887,0,0.0,2
0.61,2,9.698,13,2,,1565,0,0.0,3
0.622,3,3.977,12,2,,1473,0,0.0,1
0.346,4,5.264,9,3,,1457,0,0.0,2
