cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
4.464,1,23.876,8,0,,947,0,0.0,3
3.302,2,14.211,6,1,,693,0,0.0,4
3.221,3,13.922,14,1,,537,0,0.0,4
2.867,4,19.086,17,2,,391,0,0.0,3
0.348,5,5.266,10,2,,373,0,0.0,1
