cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
0.491,1,2.236,6,1,,565,0,0.0,2
1.317,2,11.634,14,1,,499,0,0.0,1
0.951,3,6.867,20,2,,321,0,0.0,2
1.017,4,6.159,15,3,,311,0,0.0,2
1.78,5,14.126,16,3,,177,0,0.0,1
