cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
1.67,1,0.973,15,1,,947,0,0.0,2
0.0,2,0.0,7,2,,693,0,0.0,2
0.884,3,0.348,17,3,,537,0,0.0,2
2.79,4,4.869,11,4,,391,0,0.0,3
4.224,5,26.558,20,4,,373,0,0.0,3
