cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
2.945,1,7.699,13,2,,732,0,0.0,4
1.7,2,0.614,11,5,,584,0,0.0,3
0.913,3,7.126,14,6,,565,0,0.0,2
2.334,4,6.994,6,8,,540,0,0.0,4
0.503,5,7.099,16,11,,499,0,0.0,4
