cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
4.441,1,19.539,16,1,,565,0,0.0,4
3.169,2,16.813,10,2,,499,0,0.0,4
0.698,3,8.625,20,3,,321,0,0.0,2
1.582,4,19.925,11,3,,311,0,0.0,2
