cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
1.003,1,9.16,18,0,,1703,0,0.0,1
0.431,2,6.655,14,0,,1653,0,0.0,1
0.759,3,3.501,11,0,,1631,0,0.0,1
0.676,4,3.468,6,1,,1403,0,0.0,2
0.625,5,1.332,12,1,,1381,0,0.0,1
