cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
3.279,1,13.911,18,1,,565,0,0.0,4
3.325,2,12.994,14,2,,499,0,0.0,4
1.381,3,5.805,12,2,,321,0,0.0,1
0.939,4,2.478,10,3,,311,0,0.0,2
4.358,5,16.335,6,3,,177,0,0.0,4
