cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
0.953,1,13.714,9,1,,698,0,0.0,2
1.088,2,12.49,15,1,,894,0,0.0,3
1.671,3,0.657,16,1,,947,0,0.0,2
1.287,4,5.922,20,1,,289,0,0.0,3
2.321,5,17.523,8,1,,693,0,0.0,4
