cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
0.0,1,0.0,11,1,,715,0,0.0,2
3.417,2,22.617,14,1,,671,0,0.0,3
0.918,3,13.892,12,1,,667,0,0.0,1
3.591,4,20.438,18,2,,661,0,0.0,3
1.018,5,8.775,19,3,,619,0,0.0,2
