cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
1.353,1,13.42,15,1,,565,0,0.0,2
1.357,2,9.325,19,2,,499,0,0.0,4
3.216,3,24.445,10,4,,321,0,0.0,4
1.699,4,24.38,16,5,,311,0,0.0,3
2.013,5,25.257,9,6,,177,0,0.0,4
