cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
2.169,1,7.357,19,1,,947,0,0.0,3
2.832,2,13.519,8,2,,693,0,0.0,4
2.505,3,9.731,14,3,,537,0,0.0,3
0.733,4,3.195,17,4,,391,0,0.0,2
0.791,5,6.102,11,5,,373,0,0.0,2
