cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
2.455,1,27.716,12,1,,947,0,0.0,4
0.0,2,0.0,8,2,,693,0,0.0,3
1.007,3,3.47,20,1,,537,0,0.0,2
0.744,4,14.901,15,0,,391,0,0.0,1
0.339,5,10.72,10,0,,373,0,0.0,1
