cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
3.889,1,13.065,9,0,,1887,0,0.0,4
1.489,2,8.536,10,3,,1565,0,0.0,4
2.131,3,9.788,8,4,,1473,0,0.0,4
0.645,4,0.983,11,4,,1457,0,0.0,1
1.232,5,10.708,17,5,,1305,0,0.0,3
