cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
1.032,1,7.08,16,0,,1703,0,0.0,1
0.734,2,1.21,15,0,,1653,0,0.0,1
0.449,3,5.162,13,0,,1631,0,0.0,1
0.966,4,4.673,20,1,,1403,0,0.0,4
0.171,5,6.123,10,1,,1381,0,0.0,1
