cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
1.235,1,10.354,7,1,,715,0,0.0,3
0.0,2,0.0,20,2,,671,0,0.0,2
0.0,3,0.0,16,2,,667,0,0.0,2
0.0,4,0.0,11,2,,661,0,0.0,2
0.0,5,0.0,8,2,,619,0,0.0,2
