cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
1.863,1,11.604,20,1,,715,0,0.0,2
0.935,2,12.247,11,3,,671,0,0.0,4
5.772,3,37.279,15,3,,667,0,0.0,4
2.769,4,18.36,9,4,,661,0,0.0,4
5.772,5,34.281,18,4,,619,0,0.0,4
