cum_elapsed_time,to,cum_react_time,from,timeout,user_action,token_id,caregiver_feedback,avg_caregiver_assistance_per_move,attempt
1.79,1,11.109,8,1,,947,0,0.0,3
1.003,2,11.428,19,2,,693,0,0.0,2
0.835,3,6.517,7,4,,537,0,0.0,4
3.856,4,11.81,17,6,,391,0,0.0,4
11.981,5,23.215,20,7,,373,0,0.0,4
